Threads,Peak Performance (Mega Adds Per Second), Average Performance (Mega Adds Per Second),,,,
11474,10113.39746,,,,,
11475,8446.287109,,,,,
11476,840.906067,,,,,
11477,-9401.978516,,,,,
11478,1177.351318,,,,,
11479,-11024.53906,,,,,
11480,1895.367798,,,,,
11481,4483.22998,,,,,
11482,2319.293457,,,,,
11483,-9510.25,,,,,
11484,257.373108,,,,,
11485,8630.935547,,,,,
11486,-6162.783203,,,,,
11487,-2230.51001,,,,,
11488,-3646.902588,,,,,
11489,-11241.88672,,,,,
11490,-16463.12695,,,,,
11491,-16340.63281,,,,,
11492,-20901.12305,,,,,
11493,-11847.27148,,,,,
11494,-8435.229492,,,,,
11495,-3230.536621,,,,,
11496,-15921.94531,,,,,
11497,-27776.77148,,,,,
11498,-16706.02344,,,,,
11499,-21564.72656,,,,,
11500,-15207.91113,,,,,
11501,-23906.32813,,,,,
11502,-28968.13477,,,,,
11503,-22732.33203,,,,,
11504,-18926.47852,,,,,
11505,-29478.24805,,,,,
11506,-23440.89648,,,,,
11507,-40109.87891,,,,,
11508,-38982.55078,,,,,
11509,-27483.17188,,,,,
11510,-28046.03711,,,,,
11511,-37008.70313,,,,,
11512,-45541.01953,,,,,
11513,-38951.21094,,,,,
11514,-35673.64844,,,,,
11515,-24856.05859,,,,,
11516,-43231.25,,,,,
11517,-42348.67578,,,,,
11518,-31984.91016,,,,,
11519,-29335.88086,,,,,
11520,-36004.25781,,,,,
11521,-50309.98438,,,,,
11522,-35357.91797,,,,,
11523,-33286.49219,,,,,
11524,-47314.30078,,,,,
11525,-40498.72656,,,,,
11526,-38163.83984,,,,,
11527,-39388.17578,,,,,
11528,-34218.23438,,,,,
11529,-46199.18359,,,,,
11530,-43127.58203,,,,,
11531,-50717.77344,,,,,
11532,-44514.42188,,,,,
11533,-42129.75,,,,,
11534,-40957.62109,,,,,
11535,-36522.21875,,,,,
11536,-40762.63672,,,,,
11537,-39861.45703,,,,,
11538,-52693.10547,,,,,
11539,-48627.65234,,,,,
11540,-45484.14844,,,,,
11541,-38014.78125,,,,,
11542,-46949.92578,,,,,
11543,-39809.73047,,,,,
11544,-36658.99609,,,,,
11545,-43518.72656,,,,,
11546,-33700.10547,,,,,
11547,-38198.3125,,,,,
11548,-39411.67188,,,,,
11549,-38332.99219,,,,,
11550,-33386.62109,,,,,
11551,-40940.42578,,,,,
11552,-41466.94141,,,,,
11553,-18968.11914,,,,,
11554,-25140.84766,,,,,
11555,-33063.03516,,,,,
11556,-34170.375,,,,,
11557,-33000.39453,,,,,
11558,-32309.8125,,,,,
11559,-41366.95313,,,,,
11560,-30305.25977,,,,,
11561,-35623.88281,,,,,
11562,-33222.57422,,,,,
11563,-28592.74805,,,,,
11564,-32095.9668,,,,,
11565,-33307.30859,,,,,
11566,-28156.02539,,,,,
11567,-23373.96484,,,,,
11568,-36780.82031,,,,,
11569,-32073.35352,,,,,
11570,-27076.4043,,,,,
11571,-18723.80273,,,,,
11572,-13308.47559,,,,,
11573,-21052.11328,,,,,
11574,-17232.4082,,,,,
11575,-20730.54492,,,,,
11576,-23776.27148,,,,,
11577,-10698.1416,,,,,
11578,-21164.70703,,,,,
11579,-14979.07617,,,,,
11580,-7507.259766,,,,,
11581,-5358.20459,,,,,
11582,-5745.555176,,,,,
11583,-5855.170898,,,,,
11584,-16362.90625,,,,,
11585,-662.946045,,,,,
11586,-2661.751953,,,,,
11587,4675.014648,,,,,
11588,10002.55371,,,,,
11589,1209.297485,,,,,
11590,10363.00879,,,,,
11591,335.517334,,,,,
11592,-5948.099121,,,,,
11593,-3211.492432,,,,,
11594,11002.45898,,,,,
11595,14622.04883,,,,,
11596,-2742.732422,,,,,
11597,12333.57715,,,,,
11598,-2027.55896,,,,,
11599,11380.25195,,,,,
11600,23989.10938,,,,,
11601,14795.39648,,,,,
11602,18880.69141,,,,,
11603,15518.72559,,,,,
11604,18743.86719,,,,,
11605,19297.34766,,,,,
11606,23013.47266,,,,,
11607,27364.12305,,,,,
11608,30566.56445,,,,,
11609,28994.12891,,,,,
11610,30567.44141,,,,,
11611,21053.63281,,,,,
11612,24493.69141,,,,,
11613,25319.87109,,,,,
11614,35920.50391,,,,,
11615,36517.45703,,,,,
11616,24555.13672,,,,,
11617,41265.37891,,,,,
11618,23127.94336,,,,,
11619,33690.51953,,,,,
11620,43428.21875,,,,,
11621,33128.83984,,,,,
11622,38978.10547,,,,,
11623,37191.74219,,,,,
11624,38604.74219,,,,,
11625,52528.6875,,,,,
11626,42257.66406,,,,,
11627,34456.53516,,,,,
11628,32102.27734,,,,,
11629,48224.21484,,,,,
11630,39716.39844,,,,,
11631,41747.55469,,,,,
11632,42835.23828,,,,,
11633,34046.33984,,,,,
11634,38420.97656,,,,,
11635,45965.03906,,,,,
11636,31034.28125,,,,,
11637,47363.13672,,,,,
11638,46947.75391,,,,,
11639,34384.01563,,,,,
11640,46656.04297,,,,,
11641,50812.09375,,,,,
11642,44205.26172,,,,,
11643,41745.44141,,,,,
11644,34098.19531,,,,,
11645,47900.71484,,,,,
11646,51822.02734,,,,,
11647,40297.13281,,,,,
11648,34647.67969,,,,,
11649,51992.15234,,,,,
11650,39988.01563,,,,,
11651,50145.45703,,,,,
11652,42524.85938,,,,,
11653,50010.60547,,,,,
11654,40021.07422,,,,,
11655,45270.99219,,,,,
11656,41231.88672,,,,,
11657,26601.38281,,,,,
11658,44532.84766,,,,,
11659,36289.45703,,,,,
11660,37942.72266,,,,,
11661,30135.79297,,,,,
11662,35056.48438,,,,,
11663,34287.86719,,,,,
11664,45228.20313,,,,,
11665,13927.43262,,,,,
11666,31855.88477,,,,,
11667,34528.42969,,,,,
11668,28810.97656,,,,,
11669,24758.11719,,,,,
11670,31486.64648,,,,,
11671,30871.65234,,,,,
11672,33176.53516,,,,,
11673,31058.13086,,,,,
11674,25427.23828,,,,,
11675,32663.6875,,,,,
11676,27835.30273,,,,,
11677,24542.66797,,,,,
11678,32064.16406,,,,,
11679,14926.54883,,,,,
11680,29230.79492,,,,,
11681,23053.63867,,,,,
11682,25094.39453,,,,,
11683,18728.61719,,,,,
11684,8477.225586,,,,,
11685,11621.67285,,,,,
11686,14259.125,,,,,
11687,16575.06836,,,,,
11688,18332.23242,,,,,
11689,10563.10449,,,,,
11690,8737.379883,,,,,
11691,2820.085205,,,,,
11692,6314.783691,,,,,
11693,10603.47266,,,,,
11694,4337.548828,,,,,
11695,12797.36719,,,,,
11696,-6701.262207,,,,,
11697,-8240.685547,,,,,
11698,-6463.291504,,,,,
11699,-12366.2002,,,,,
11700,-10848.34277,,,,,
11701,-10856.65039,,,,,
11702,1760.331055,,,,,
11703,-9793.571289,,,,,
11704,-14155.8252,,,,,
11705,-19712.80273,,,,,
11706,-10300.05957,,,,,
11707,-10839.36719,,,,,
11708,-5174.154297,,,,,
11709,-8866.225586,,,,,
11710,-13395.99219,,,,,
11711,-8310.99707,,,,,
11712,-15059.64453,,,,,
11713,-19104.4375,,,,,
11714,-22869.73633,,,,,
11715,-19131.72461,,,,,
11716,-22526.25,,,,,
11717,-16846.45313,,,,,
11718,-19595.63086,,,,,
11719,-22199.19727,,,,,
11720,-20511.0332,,,,,
11721,-39180.41797,,,,,
11722,-33448.54688,,,,,
11723,-27025.41602,,,,,
11724,-17391.2168,,,,,
11725,-31150.36914,,,,,
11726,-42040.30859,,,,,
11727,-22124.30859,,,,,
11728,-32871.54297,,,,,
11729,-28279.30469,,,,,
11730,-39218.72656,,,,,
11731,-38296.82422,,,,,
11732,-30997.01563,,,,,
11733,-42823.14453,,,,,
11734,-42910.98828,,,,,
11735,-34292.71875,,,,,
11736,-35319.91406,,,,,
11737,-38086.66797,,,,,
11738,-36393.70313,,,,,
11739,-44122.45313,,,,,
11740,-38113.51953,,,,,
11741,-38039.40625,,,,,
11742,-39468.16016,,,,,
11743,-31217.25,,,,,
11744,-37964.14453,,,,,
11745,-44584.66797,,,,,
11746,-29241.56055,,,,,
11747,-38832.5625,,,,,
11748,-41467.07422,,,,,
11749,-38229.70703,,,,,
11750,-38873.65234,,,,,
11751,-47880.42188,,,,,
11752,-31424.94336,,,,,
11753,-37146.48047,,,,,
11754,-40166.14453,,,,,
11755,-48531.46094,,,,,
11756,-48413.17578,,,,,
11757,-37982.58203,,,,,
11758,-47354.49609,,,,,
11759,-42108.51172,,,,,
11760,-33306.75,,,,,
11761,-48127.01953,,,,,
11762,-37867.85938,,,,,
11763,-42862,,,,,
11764,-51536.29297,,,,,
11765,-32755.39063,,,,,
11766,-38162.59766,,,,,
11767,-40889.63672,,,,,
11768,-42407.76172,,,,,
11769,-29725.94727,,,,,
11770,-43935.3125,,,,,
11771,-34850.73047,,,,,
11772,-37080.89453,,,,,
11773,-27484.8457,,,,,
11774,-35820.41797,,,,,
11775,-36441.97656,,,,,
11776,-20304.60156,,,,,
11777,-23855.58984,,,,,
11778,-33172.15234,,,,,
11779,-19087.33203,,,,,
11780,-39829.71875,,,,,
11781,-29121.78906,,,,,
11782,-19934.4668,,,,,
11783,-19733.18945,,,,,
11784,-37298.26172,,,,,
11785,-16292.81641,,,,,
11786,-30641.90625,,,,,
11787,-24086.30469,,,,,
11788,-14392.63867,,,,,
11789,-23849.95703,,,,,
11790,-16735.49219,,,,,
11791,-16266.75195,,,,,
11792,-12786.27344,,,,,
11793,-8305.398438,,,,,
11794,-11184.09863,,,,,
11795,-13329.1709,,,,,
11796,-2708.204834,,,,,
11797,-9131.356445,,,,,
11798,-13314.01465,,,,,
11799,-4345.463379,,,,,
11800,3728.741455,,,,,
11801,-1776.958862,,,,,
11802,651.244995,,,,,
11803,-721.113342,,,,,
11804,-9722.963867,,,,,
11805,-18716.7207,,,,,
11806,-4844.599609,,,,,
11807,-6021.22168,,,,,
11808,18516.02344,,,,,
11809,16671.10352,,,,,
11810,10380.88379,,,,,
11811,-1032.530884,,,,,
11812,-2248.833252,,,,,
11813,6136.872559,,,,,
11814,8890.866211,,,,,
11815,6934.323242,,,,,
11816,17545.67383,,,,,
11817,16506.67578,,,,,
11818,3367.756348,,,,,
11819,23090.875,,,,,
11820,12775.29785,,,,,
11821,3514.509033,,,,,
11822,19790.74219,,,,,
11823,21228.30078,,,,,
11824,27587.54492,,,,,
11825,14444.6084,,,,,
11826,29047.32422,,,,,
11827,10122.73438,,,,,
11828,28408.32813,,,,,
11829,21416.72656,,,,,
11830,22920.90234,,,,,
11831,24967.47656,,,,,
11832,42219.41016,,,,,
11833,28521.8125,,,,,
11834,24522.37891,,,,,
11835,37638.48438,,,,,
11836,34291.49609,,,,,
11837,34155.45313,,,,,
11838,31270.73047,,,,,
11839,39922.35156,,,,,
11840,46632.97266,,,,,
11841,28215.79297,,,,,
11842,41436.51172,,,,,
11843,40804.39063,,,,,
11844,31501.4082,,,,,
11845,43040.53906,,,,,
11846,40280.84766,,,,,
11847,40502.88672,,,,,
11848,39670.80859,,,,,
11849,34983.66406,,,,,
11850,35200.90234,,,,,
11851,45333.14844,,,,,
11852,39026.35156,,,,,
11853,41120.92578,,,,,
11854,41646.41406,,,,,
11855,41176.03516,,,,,
11856,38484.375,,,,,
11857,42843.25,,,,,
11858,41478.23828,,,,,
11859,36942.86719,,,,,
11860,42367.02344,,,,,
11861,35291.16797,,,,,
11862,42363.59766,,,,,
11863,48698.06641,,,,,
11864,42198.73828,,,,,
11865,33122.77344,,,,,
11866,43709.76172,,,,,
11867,42170.60547,,,,,
11868,26444.35352,,,,,
11869,44749.23047,,,,,
11870,38807.90234,,,,,
11871,38946.90234,,,,,
11872,39922.48828,,,,,
11873,34147.17969,,,,,
11874,38985.97266,,,,,
11875,29768.05273,,,,,
11876,49820.14844,,,,,
11877,36949.33594,,,,,
11878,32897.87109,,,,,
11879,35441.98438,,,,,
11880,34167.26172,,,,,
11881,38183.11328,,,,,
11882,25062.95508,,,,,
11883,32865.66016,,,,,
11884,21097.61328,,,,,
11885,34167.80469,,,,,
11886,34997.77734,,,,,
11887,18703.13672,,,,,
11888,34165.10938,,,,,
11889,27931.22461,,,,,
11890,26633.77148,,,,,
11891,24599.2207,,,,,
11892,27710.87109,,,,,
11893,19238.18164,,,,,
11894,22372.72266,,,,,
11895,20112.53906,,,,,
11896,17567.91602,,,,,
11897,18051.74219,,,,,
11898,4557.373535,,,,,
11899,21528.18945,,,,,
11900,18546.98047,,,,,
11901,11641.76758,,,,,
11902,13764.41016,,,,,
11903,14596.78711,,,,,
11904,26355.91602,,,,,
11905,8369.956055,,,,,
11906,12999.90039,,,,,
11907,1128.200195,,,,,
11908,14932.49219,,,,,
11909,7806.986816,,,,,
11910,2759.439453,,,,,
11911,-1306.21875,,,,,
11912,-8595.155273,,,,,
11913,-4975.49707,,,,,
11914,2023.789551,,,,,
11915,-3760.715576,,,,,
11916,3466.869385,,,,,
11917,-2553.310303,,,,,
11918,-2011.396484,,,,,
11919,-2673.679199,,,,,
11920,-13386.41797,,,,,
11921,-14091.02051,,,,,
11922,-23494.69922,,,,,
11923,-8034.076172,,,,,
11924,-19163.98633,,,,,
11925,-19133.29883,,,,,
11926,-20360.44727,,,,,
11927,-12850.25488,,,,,
11928,-20984.86328,,,,,
11929,-11194.89258,,,,,
11930,-21825.625,,,,,
11931,-12656.59473,,,,,
11932,-20944.91211,,,,,
11933,-20534.75781,,,,,
11934,-24445.61523,,,,,
11935,-24685.37891,,,,,
11936,-28811.64844,,,,,
11937,-14635.37305,,,,,
11938,-22363.18945,,,,,
11939,-20559.41211,,,,,
11940,-35144.04688,,,,,
11941,-33736.69141,,,,,
11942,-31857.32031,,,,,
11943,-28938.8125,,,,,
11944,-40643.86328,,,,,
11945,-37690.52344,,,,,
11946,-30573.55273,,,,,
11947,-37575.63281,,,,,
11948,-37352.41797,,,,,
11949,-43478.50781,,,,,
11950,-29290.4375,,,,,
11951,-39475.14063,,,,,
11952,-47892.80469,,,,,
11953,-37883.89063,,,,,
11954,-46516.29297,,,,,
11955,-33064.24219,,,,,
11956,-39718.89453,,,,,
11957,-40469.91797,,,,,
11958,-44345.09766,,,,,
11959,-45129.03125,,,,,
11960,-36875.90234,,,,,
11961,-58200.51953,,,,,
11962,-36867.01953,,,,,
11963,-48982.11328,,,,,
11964,-37935.54688,,,,,
11965,-40932.75,,,,,
11966,-42591.57422,,,,,
11967,-37383.14063,,,,,
11968,-41282.73828,,,,,
11969,-49422.08594,,,,,
11970,-47485.55469,,,,,
11971,-39648.19922,,,,,
11972,-36173.75391,,,,,
11973,-25915.4043,,,,,
11974,-35355.23047,,,,,
11975,-33722.02734,,,,,
11976,-46517.96094,,,,,
11977,-43232.75,,,,,
11978,-41113.14844,,,,,
11979,-35381.55078,,,,,
11980,-41414.0625,,,,,
11981,-34938.54297,,,,,
11982,-41669.28516,,,,,
11983,-38124.11719,,,,,
11984,-31006.30469,,,,,
11985,-26334.83008,,,,,
11986,-31507.89063,,,,,
11987,-36263.37109,,,,,
11988,-37203.64453,,,,,
11989,-30218.19922,,,,,
11990,-25634.07227,,,,,
11991,-34869.59766,,,,,
11992,-33922.65625,,,,,
11993,-39892.02734,,,,,
11994,-21487.84961,,,,,
11995,-23270.92969,,,,,
11996,-25594.67969,,,,,
11997,-27575.71484,,,,,
11998,-35477.96875,,,,,
11999,-24397.29297,,,,,
12000,-20787.60156,,,,,
12001,-24890.39844,,,,,
12002,-18793.77344,,,,,
12003,-6390.782715,,,,,
12004,-16561.125,,,,,
12005,-24996.89648,,,,,
12006,-23049.47266,,,,,
12007,-13518.82715,,,,,
12008,-18401.1543,,,,,
12009,-12516.90137,,,,,
12010,-14613.73242,,,,,
12011,-20402.44727,,,,,
12012,-20474.25195,,,,,
12013,-13681.24121,,,,,
12014,-8495.520508,,,,,
12015,-865.444275,,,,,
12016,-10647.59277,,,,,
12017,-3156.075684,,,,,
12018,-12631.62207,,,,,
12019,3748.13501,,,,,
12020,10832.9502,,,,,
12021,3752.092285,,,,,
12022,3102.681641,,,,,
12023,-13850.11914,,,,,
12024,2975.164062,,,,,
12025,4450.729004,,,,,
12026,4450.043457,,,,,
12027,17448.91406,,,,,
12028,13387.33106,,,,,
12029,20634.81836,,,,,
12030,7815.067871,,,,,
12031,19425.53906,,,,,
12032,12918.25684,,,,,
12033,13460.61231,,,,,
12034,6701.493652,,,,,
12035,17578.09961,,,,,
12036,16536.21094,,,,,
12037,12077.1416,,,,,
12038,25842.44727,,,,,
12039,23766.20508,,,,,
12040,23256.03516,,,,,
12041,20499.73242,,,,,
12042,34581.00781,,,,,
12043,20336.36719,,,,,
12044,23828.51172,,,,,
12045,27878.63867,,,,,
12046,28455.43555,,,,,
12047,39294.23438,,,,,
12048,35418.33203,,,,,
12049,31574.8125,,,,,
12050,33639.28125,,,,,
12051,28336.21875,,,,,
12052,20086.20703,,,,,
12053,35274.85547,,,,,
12054,35933.41797,,,,,
12055,31767.95703,,,,,
12056,32384.45703,,,,,
12057,41471.52344,,,,,
12058,30786.48047,,,,,
12059,35098.35547,,,,,
12060,32177.08594,,,,,
12061,47613.12109,,,,,
12062,49120.83203,,,,,
12063,38711.95703,,,,,
12064,31270.31445,,,,,
12065,34287.14844,,,,,
12066,37136.30859,,,,,
12067,28765.57422,,,,,
12068,36671.38281,,,,,
12069,27784.28906,,,,,
12070,33126.79297,,,,,
12071,53154.15625,,,,,
12072,51734.5,,,,,
12073,38776.80078,,,,,
12074,53819.47656,,,,,
12075,38958.26563,,,,,
12076,41427.5,,,,,
12077,53929.69531,,,,,
12078,42999.16016,,,,,
12079,36874.60547,,,,,
12080,46322.25391,,,,,
12081,39943.94141,,,,,
12082,38653.73438,,,,,
12083,38126.43359,,,,,
12084,23651.53125,,,,,
12085,36603.05859,,,,,
12086,36676.71875,,,,,
12087,32898.48438,,,,,
12088,40392.34375,,,,,
12089,42714.3125,,,,,
12090,35230.48438,,,,,
12091,30977.76953,,,,,
12092,38384.35938,,,,,
12093,35166.59375,,,,,
12094,38198.12891,,,,,
12095,38331.45703,,,,,
12096,38917.43359,,,,,
12097,30398.21289,,,,,
12098,19823.42969,,,,,
12099,31748.50977,,,,,
12100,30473.58398,,,,,
12101,36195.30859,,,,,
12102,31028.94727,,,,,
12103,20894.34766,,,,,
12104,27389.04688,,,,,
12105,31310.41602,,,,,
12106,21585.64648,,,,,
12107,24285.9375,,,,,
12108,16519.64453,,,,,
12109,23680.5293,,,,,
12110,23595.80078,,,,,
12111,12464.56152,,,,,
12112,16316.90527,,,,,
12113,9178.473633,,,,,
12114,15658.65625,,,,,
12115,14852.72754,,,,,
12116,13799.40918,,,,,
12117,19479.72461,,,,,
12118,7111.189453,,,,,
12119,10797.54297,,,,,
12120,17485.19922,,,,,
12121,6461.61084,,,,,
12122,16074.68262,,,,,
12123,3549.833252,,,,,
12124,3800.748535,,,,,
12125,7914.213379,,,,,
12126,-6438.545898,,,,,
12127,1410.31897,,,,,
12128,-1505.381226,,,,,
12129,1488.874756,,,,,
12130,4368.44043,,,,,
12131,-11854.88184,,,,,
12132,-313.246643,,,,,
12133,-8979.463867,,,,,
12134,870.678955,,,,,
12135,-1590.386841,,,,,
12136,-9933.314453,,,,,
12137,-14924.15527,,,,,
12138,-12220.97656,,,,,
12139,-11900.94629,,,,,
12140,-14763.82031,,,,,
12141,-11425.72949,,,,,
12142,-21115.17969,,,,,
12143,-19016.16211,,,,,
12144,-20302.35156,,,,,
12145,-15246.56543,,,,,
12146,-28145.04492,,,,,
12147,-13709.16113,,,,,
12148,-17099.94141,,,,,
12149,-19892.66797,,,,,
12150,-20817.05273,,,,,
12151,-30414.96484,,,,,
12152,-27602.83008,,,,,
12153,-24731.07617,,,,,
12154,-29835.91992,,,,,
12155,-29200.24609,,,,,
12156,-37651.78906,,,,,
12157,-29009.2207,,,,,
12158,-28042.53516,,,,,
12159,-32898.03125,,,,,
12160,-31775.85352,,,,,
12161,-37463.10547,,,,,
12162,-35619.26563,,,,,
12163,-29853.87891,,,,,
12164,-31859.6875,,,,,
12165,-32949.44531,,,,,
12166,-39403.42188,,,,,
12167,-34726.39453,,,,,
12168,-38515.74219,,,,,
12169,-40197.39063,,,,,
12170,-45892.76953,,,,,
12171,-42368.35938,,,,,
12172,-30003.88672,,,,,
12173,-56312.625,,,,,
12174,-43312.66016,,,,,
12175,-43005.5625,,,,,
12176,-34741.58594,,,,,
12177,-43363.65234,,,,,
12178,-37965.18359,,,,,
12179,-47517.17578,,,,,
12180,-38586.82031,,,,,
12181,-42577.64453,,,,,
12182,-36589.4375,,,,,
12183,-42036.22656,,,,,
12184,-38512.66406,,,,,
12185,-49059.99609,,,,,
12186,-44734.10156,,,,,
12187,-46704.23047,,,,,
12188,-38120.16016,,,,,
12189,-47741.83984,,,,,
12190,-48339.53516,,,,,
12191,-32879.98047,,,,,
12192,-34475.75391,,,,,
12193,-41080.35156,,,,,
12194,-39555.65234,,,,,
12195,-45091.09375,,,,,
12196,-41671.40625,,,,,
12197,-42810.28906,,,,,
12198,-33253.40234,,,,,
12199,-24703.27344,,,,,
12200,-20259.26172,,,,,
12201,-36205.49219,,,,,
12202,-30213.36133,,,,,
12203,-29746.74219,,,,,
12204,-35277.94531,,,,,
12205,-19327.0625,,,,,
12206,-29386.98828,,,,,
12207,-28248.02539,,,,,
12208,-34510.19531,,,,,
12209,-29058.76172,,,,,
12210,-29306.18555,,,,,
12211,-26255.50781,,,,,
12212,-30584.92773,,,,,
12213,-24893.11719,,,,,
12214,-21466.30078,,,,,
12215,-29983.23828,,,,,
12216,-26648.02344,,,,,
12217,-24309.13477,,,,,
12218,-15529.53906,,,,,
12219,-17363.84375,,,,,
12220,-17380.5625,,,,,
12221,-27804.28906,,,,,
12222,-16580.42969,,,,,
12223,-14129.54492,,,,,
12224,-4078.246826,,,,,
12225,-11198.78027,,,,,
12226,-15771.52832,,,,,
12227,-7458.570801,,,,,
12228,-1818.811646,,,,,
12229,-7129.288086,,,,,
12230,-9254.861328,,,,,
12231,-12993.26953,,,,,
12232,-505.744598,,,,,
12233,-8803.28418,,,,,
12234,-4761.822754,,,,,
12235,2721.962402,,,,,
12236,4374.418945,,,,,
12237,-2219.751709,,,,,
12238,1307.0802,,,,,
12239,8192.719727,,,,,
12240,9016.793945,,,,,
12241,16105.11719,,,,,
12242,14381.63867,,,,,
12243,10363.85742,,,,,
12244,11489.45606,,,,,
12245,7027.675781,,,,,
12246,14752.42676,,,,,
12247,9738.975586,,,,,
12248,25817.1582,,,,,
12249,24364.83398,,,,,
12250,11069.9043,,,,,
12251,22843.61133,,,,,
12252,20276.87305,,,,,
12253,11040.17578,,,,,
12254,21130.88281,,,,,
12255,27678.21289,,,,,
12256,11067.17383,,,,,
12257,29881.70508,,,,,
12258,23488.73633,,,,,
12259,17303.20117,,,,,
12260,23806.33398,,,,,
12261,24635.4375,,,,,
12262,37156.67969,,,,,
12263,34682.86719,,,,,
12264,44578.68359,,,,,
12265,28056.86328,,,,,
12266,38978.67969,,,,,
12267,31363.13477,,,,,
12268,29422.37109,,,,,
12269,37696.375,,,,,
12270,23620.95703,,,,,
12271,34004.15625,,,,,
12272,32114.88477,,,,,
12273,34011.30859,,,,,
12274,33158.52344,,,,,
12275,41525.25,,,,,
12276,46872,,,,,
12277,45109.97656,,,,,
12278,49660.49609,,,,,
12279,35516.19922,,,,,
12280,34875.05859,,,,,
12281,38947.99609,,,,,
12282,39063.15625,,,,,
12283,38911.94922,,,,,
12284,47422.65234,,,,,
12285,41384.29297,,,,,
12286,35976.13281,,,,,
12287,33442.78906,,,,,
12288,33401.30859,,,,,
12289,43943.01953,,,,,
12290,42208.0625,,,,,
12291,35922.08594,,,,,
12292,39303.39844,,,,,
12293,38027.37891,,,,,
12294,42794.59766,,,,,
12295,37799.34375,,,,,
12296,40344.125,,,,,
12297,42026.53516,,,,,
12298,40289.04297,,,,,
12299,46046.87891,,,,,
12300,26663.88086,,,,,
12301,43432.64844,,,,,
12302,38032.25391,,,,,
12303,36589.78906,,,,,
12304,43515.35156,,,,,
12305,47736.35156,,,,,
12306,34398.17969,,,,,
12307,33071.35156,,,,,
12308,30211.64453,,,,,
12309,18901.06055,,,,,
12310,24272.90625,,,,,
12311,46422.41797,,,,,
12312,34688.60156,,,,,
12313,29845.42188,,,,,
12314,36098.64063,,,,,
12315,30524.91406,,,,,
12316,31957.98047,,,,,
12317,26320.5332,,,,,
12318,34842.25391,,,,,
12319,16815.70117,,,,,
12320,28561.06055,,,,,
12321,24370.54688,,,,,
12322,25822.58398,,,,,
12323,22003.73828,,,,,
12324,15272.70117,,,,,
12325,17486.83984,,,,,
12326,15781.86816,,,,,
12327,22552.33008,,,,,
12328,14477.38184,,,,,
12329,24555.30078,,,,,
12330,9192.84668,,,,,
12331,5591.899414,,,,,
12332,10427.22949,,,,,
12333,11711.17871,,,,,
12334,7425.303711,,,,,
12335,16714.1543,,,,,
12336,11449.43848,,,,,
12337,16779.29102,,,,,
12338,8745.0625,,,,,
12339,-5388.69873,,,,,
12340,7682.788574,,,,,
12341,-8600.057617,,,,,
12342,-10781.02832,,,,,
12343,2321.671875,,,,,
12344,464.623322,,,,,
12345,3339.432373,,,,,
12346,-2854.58667,,,,,
12347,5196.320801,,,,,
12348,-2748.494385,,,,,
12349,-8573.420898,,,,,
12350,-9079.59082,,,,,
12351,-21567.72852,,,,,
12352,-5094.694336,,,,,
12353,-7763.615234,,,,,
12354,-8067.39502,,,,,
12355,-11121.2666,,,,,
12356,-11936.25293,,,,,
